"VPID","APID","GENERIC_NAME","CHEMICAL_NAME","DESC"
"9478911000001107","18155011000001100","Tiotropium bromide 18microgram inhalation powder capsules","Tiotropium","Spiriva 18microgram inhalation powder capsules (Mawdsley-Brooks & Company Ltd)"
"9478911000001107","37394911000001105","Tiotropium bromide 18microgram inhalation powder capsules","Tiotropium","Spiriva 18microgram inhalation powder capsules (CST Pharma Ltd)"
"9478911000001107","39408811000001105","Tiotropium bromide 18microgram inhalation powder capsules","Tiotropium","Spiriva 18microgram inhalation powder capsules (Pilsco Ltd)"
"9478911000001107","39606211000001105","Tiotropium bromide 18microgram inhalation powder capsules","Tiotropium","Tiogiva 18microgram inhalation powder capsules (Glenmark Pharmaceuticals Europe Ltd)"
"9479011000001103","3378211000001106","Tiotropium bromide 18microgram inhalation powder capsules with device","Tiotropium","Spiriva 18microgram inhalation powder capsules with HandiHaler (Boehringer Ingelheim Ltd)"
"9479011000001103","5319611000001103","Tiotropium bromide 18microgram inhalation powder capsules with device","Tiotropium","Spiriva 18microgram inhalation powder capsules with HandiHaler (Dowelhurst Ltd)"
"9479011000001103","10509311000001101","Tiotropium bromide 18microgram inhalation powder capsules with device","Tiotropium","Spiriva 18microgram inhalation powder capsules with HandiHaler (Waymade Healthcare Plc)"
"9479011000001103","13952411000001104","Tiotropium bromide 18microgram inhalation powder capsules with device","Tiotropium","Spiriva 18microgram inhalation powder capsules with HandiHaler (DE Pharmaceuticals)"
"9479011000001103","14384011000001101","Tiotropium bromide 18microgram inhalation powder capsules with device","Tiotropium","Spiriva 18microgram inhalation powder capsules with HandiHaler (Sigma Pharmaceuticals Plc)"
"9479011000001103","17454411000001104","Tiotropium bromide 18microgram inhalation powder capsules with device","Tiotropium","Spiriva 18microgram inhalation powder capsules with HandiHaler (Mawdsley-Brooks & Company Ltd)"
"9479011000001103","37730011000001109","Tiotropium bromide 18microgram inhalation powder capsules with device","Tiotropium","Spiriva 18microgram inhalation powder capsules with HandiHaler (Pilsco Ltd)"
"9479011000001103","37743311000001100","Tiotropium bromide 18microgram inhalation powder capsules with device","Tiotropium","Spiriva 18microgram inhalation powder capsules with HandiHaler (CST Pharma Ltd)"
"9479011000001103","39605711000001106","Tiotropium bromide 18microgram inhalation powder capsules with device","Tiotropium","Tiogiva 18microgram inhalation powder capsules with device (Glenmark Pharmaceuticals Europe Ltd)"
"9479011000001103","39666311000001103","Tiotropium bromide 18microgram inhalation powder capsules with device","Tiotropium","Acopair 18microgram inhalation powder capsules with NeumoHaler (Viatris UK Healthcare Ltd)"
"37692711000001105","37677711000001102","Tiotropium bromide 2.5micrograms/dose inhalation solution cartridge CFC free","Tiotropium","Spiriva Respimat 2.5micrograms/dose inhalation solution refill cartridge (Boehringer Ingelheim Ltd)"
"12197411000001102","12146911000001103","Tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device CFC free","Tiotropium","Spiriva Respimat 2.5micrograms/dose inhalation solution cartridge with device (Boehringer Ingelheim Ltd)"
"12197411000001102","17454611000001101","Tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device CFC free","Tiotropium","Spiriva Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Mawdsley-Brooks & Company Ltd)"
"12197411000001102","24498211000001109","Tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device CFC free","Tiotropium","Spiriva Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Waymade Healthcare Plc)"
"27890611000001109","27567911000001101","Umeclidinium bromide 65micrograms/dose dry powder inhaler","Umeclidinium bromide","Incruse Ellipta 55micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd)"
"27890611000001109","37439611000001101","Umeclidinium bromide 65micrograms/dose dry powder inhaler","Umeclidinium bromide","Incruse Ellipta 55micrograms/dose dry powder inhaler (CST Pharma Ltd)"
"27890611000001109","37511511000001102","Umeclidinium bromide 65micrograms/dose dry powder inhaler","Umeclidinium bromide","Incruse Ellipta 55micrograms/dose dry powder inhaler (Mawdsley-Brooks & Company Ltd)"
"27890611000001109","37666611000001102","Umeclidinium bromide 65micrograms/dose dry powder inhaler","Umeclidinium bromide","Incruse Ellipta 55micrograms/dose dry powder inhaler (Ethigen Ltd)"
"27890611000001109","37989411000001108","Umeclidinium bromide 65micrograms/dose dry powder inhaler","Umeclidinium bromide","Incruse Ellipta 55micrograms/dose dry powder inhaler (Pharmaram Ltd)"
"27890611000001109","38140511000001104","Umeclidinium bromide 65micrograms/dose dry powder inhaler","Umeclidinium bromide","Incruse Ellipta 55micrograms/dose dry powder inhaler (DE Pharmaceuticals)"
"27890611000001109","39167711000001100","Umeclidinium bromide 65micrograms/dose dry powder inhaler","Umeclidinium bromide","Rolufta Ellipta 55micrograms/dose dry powder inhaler (Ethigen Ltd)"
