"VPID","APID","GENERIC_NAME","CHEMICAL_NAME","DESC"
"3654611000001109","10347911000001102","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Budesonide 1mg/2ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd)"
"3654611000001109","10453211000001107","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Budesonide 1mg/2ml nebuliser liquid unit dose vials (Arrow Generics Ltd)"
"3654611000001109","10785011000001101","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Pulmicort 1mg Respules (Waymade Healthcare Plc)"
"3654611000001109","11005711000001109","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Budesonide 1mg/2ml nebuliser liquid unit dose vials (Accord-UK Ltd)"
"3654611000001109","13186411000001107","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Budesonide 1mg/2ml nebuliser liquid unit dose vials (Dowelhurst Ltd)"
"3654611000001109","13952511000001100","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Pulmicort 1mg Respules (DE Pharmaceuticals)"
"3654611000001109","14382711000001109","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Pulmicort 1mg Respules (Sigma Pharmaceuticals Plc)"
"3654611000001109","15060511000001109","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Budesonide 1mg/2ml nebuliser liquid unit dose vials (Sigma Pharmaceuticals Plc)"
"3654611000001109","16231411000001102","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Pulmicort 1mg Respules (Lexon (UK) Ltd)"
"3654611000001109","16587211000001108","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Pulmicort 1mg Respules (Stephar (U.K.) Ltd)"
"3654611000001109","17425311000001109","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Pulmicort 1mg Respules (Mawdsley-Brooks & Company Ltd)"
"3654611000001109","17810011000001102","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Budesonide 1mg/2ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd)"
"3654611000001109","18174511000001109","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Pulmicort 1mg Respules (Necessity Supplies Ltd)"
"3654611000001109","18507211000001101","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Budesonide 1mg/2ml nebuliser liquid unit dose vials (Almus Pharmaceuticals Ltd)"
"3654611000001109","21804611000001101","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Budesonide 1mg/2ml nebuliser liquid unit dose vials (Waymade Healthcare Plc)"
"3654611000001109","22622611000001108","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Budesonide 1mg/2ml nebuliser liquid unit dose vials (DE Pharmaceuticals)"
"3654611000001109","30004511000001108","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Budesonide 1mg/2ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd)"
"3654611000001109","37699311000001103","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Pulmicort 1mg Respules (Pilsco Ltd)"
"3654611000001109","38807411000001101","Budesonide 1mg/2ml nebuliser liquid unit dose vials","Budesonide","Budesonide 1mg/2ml nebuliser liquid unit dose vials (Medihealth (Northern) Ltd)"
"3432911000001109","3197211000001105","Budesonide 200microgram inhalation powder capsules","Budesonide","Budesonide 200 Cyclocaps (Teva UK Ltd)"
"9117811000001107","9111811000001100","Budesonide 200micrograms/dose dry powder inhalation cartridge","Budesonide","Budelin Novolizer 200micrograms/dose inhalation powder refill (Viatris UK Healthcare Ltd)"
"8024611000001102","8031811000001102","Budesonide 200micrograms/dose dry powder inhalation cartridge with device","Budesonide","Budelin Novolizer 200micrograms/dose inhalation powder (Viatris UK Healthcare Ltd)"
"35912411000001100","3112411000001105","Budesonide 200micrograms/dose dry powder inhaler","Budesonide","Pulmicort 200 Turbohaler (AstraZeneca UK Ltd)"
"35912411000001100","5273611000001100","Budesonide 200micrograms/dose dry powder inhaler","Budesonide","Pulmicort 200 Turbohaler (Waymade Healthcare Plc)"
"35912411000001100","5313011000001107","Budesonide 200micrograms/dose dry powder inhaler","Budesonide","Pulmicort 200 Turbohaler (Dowelhurst Ltd)"
"35912411000001100","5350211000001100","Budesonide 200micrograms/dose dry powder inhaler","Budesonide","Budesonide 200micrograms/dose Turbohaler (Dowelhurst Ltd)"
"35912411000001100","10074611000001102","Budesonide 200micrograms/dose dry powder inhaler","Budesonide","Easyhaler Budesonide 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)"
