"VPID","APID","GENERIC_NAME","CHEMICAL_NAME","DESC"
"38896811000001103","37997511000001101","Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler","Budesonide + Formoterol","Symbicort 200/6 Turbohaler (Pharmaram Ltd)"
"38896811000001103","38130011000001108","Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler","Budesonide + Formoterol","DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (DE Pharmaceuticals)"
"38896811000001103","40106011000001102","Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler","Budesonide + Formoterol","WockAIR 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Wockhardt UK Ltd)"
"38896811000001103","42007211000001108","Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler","Budesonide + Formoterol","GoResp Digihaler 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Teva UK Ltd)"
"32960711000001105","32926011000001100","Budesonide 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free","Budesonide + Formoterol","Symbicort 200micrograms/dose / 6micrograms/dose pressurised inhaler (AstraZeneca UK Ltd)"
"4378111000001103","4373811000001100","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","Symbicort 400/12 Turbohaler (AstraZeneca UK Ltd)"
"4378111000001103","10506611000001103","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","Symbicort 400/12 Turbohaler (Waymade Healthcare Plc)"
"4378111000001103","13206611000001109","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","Symbicort 400/12 Turbohaler (Dowelhurst Ltd)"
"4378111000001103","13959211000001106","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","Symbicort 400/12 Turbohaler (DE Pharmaceuticals)"
"4378111000001103","14621111000001102","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","Symbicort 400/12 Turbohaler (Sigma Pharmaceuticals Plc)"
"4378111000001103","17457811000001106","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","Symbicort 400/12 Turbohaler (Mawdsley-Brooks & Company Ltd)"
"4378111000001103","18195511000001102","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","Symbicort 400/12 Turbohaler (Necessity Supplies Ltd)"
"4378111000001103","25254711000001106","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (Teva UK Ltd)"
"4378111000001103","34812111000001106","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","Fobumix Easyhaler 320micrograms/dose / 9micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)"
"4378111000001103","36889511000001101","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (Pharmaram Ltd)"
"4378111000001103","37397211000001108","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (Mawdsley-Brooks & Company Ltd)"
"4378111000001103","37434611000001100","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (CST Pharma Ltd)"
"4378111000001103","37444211000001103","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","Symbicort 400/12 Turbohaler (CST Pharma Ltd)"
"4378111000001103","37631711000001109","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (Ethigen Ltd)"
"4378111000001103","37997711000001106","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","Symbicort 400/12 Turbohaler (Pharmaram Ltd)"
"4378111000001103","38130211000001103","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (DE Pharmaceuticals)"
"4378111000001103","40106211000001107","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","WockAIR 320micrograms/dose / 9micrograms/dose dry powder inhaler (Wockhardt UK Ltd)"
"4378111000001103","42007511000001106","Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler","Budesonide + Formoterol","GoResp Digihaler 320micrograms/dose / 9micrograms/dose dry powder inhaler (Teva UK Ltd)"
"35647511000001107","35647311000001101","Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose breath actuated inhaler CFC free","Fluticasone + Formoterol","Flutiform K-haler 125micrograms/dose / 5micrograms/dose breath actuated inhaler (Napp Pharmaceuticals Ltd)"
"35647511000001107","38135111000001101","Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose breath actuated inhaler CFC free","Fluticasone + Formoterol","Flutiform K-haler 125micrograms/dose / 5micrograms/dose breath actuated inhaler (DE Pharmaceuticals)"
"35647511000001107","39089311000001103","Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose breath actuated inhaler CFC free","Fluticasone + Formoterol","Flutiform K-haler 125micrograms/dose / 5micrograms/dose breath actuated inhaler (Pilsco Ltd)"
"21113711000001102","21019411000001101","Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Napp Pharmaceuticals Ltd)"
"21113711000001102","29749211000001101","Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Waymade Healthcare Plc)"
"21113711000001102","37391711000001105","Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 125micrograms/dose / 5micrograms/dose inhaler (CST Pharma Ltd)"
"21113711000001102","37484911000001104","Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Mawdsley-Brooks & Company Ltd)"
"21113711000001102","37665111000001104","Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Pilsco Ltd)"
"21113711000001102","38134511000001109","Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 125micrograms/dose / 5micrograms/dose inhaler (DE Pharmaceuticals)"
"39111111000001109","810211000001105","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 125 Evohaler (GlaxoSmithKline UK Ltd)"
"39111111000001109","10473211000001109","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 125 Evohaler (Dowelhurst Ltd)"
"39111111000001109","10512011000001109","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 125 Evohaler (Waymade Healthcare Plc)"
"39111111000001109","13998111000001104","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 125 Evohaler (DE Pharmaceuticals)"
"39111111000001109","14705411000001106","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 125 Evohaler (Sigma Pharmaceuticals Plc)"
"39111111000001109","16241311000001105","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 125 Evohaler (Lexon (UK) Ltd)"
"39111111000001109","17440711000001101","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 125 Evohaler (Mawdsley-Brooks & Company Ltd)"
"39111111000001109","18185611000001104","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 125 Evohaler (Necessity Supplies Ltd)"
"39111111000001109","29782111000001107","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Sirdupla 25micrograms/dose / 125micrograms/dose inhaler (Viatris UK Healthcare Ltd)"
"39111111000001109","34023611000001101","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Sereflo 25micrograms/dose / 125micrograms/dose inhaler (Cipla EU Ltd)"
"39111111000001109","34215311000001107","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","AirFluSal 25micrograms/dose / 125micrograms/dose inhaler (Sandoz Ltd)"
"39111111000001109","34677011000001107","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Aloflute 25micrograms/dose / 125micrograms/dose inhaler (Viatris UK Healthcare Ltd)"
"39111111000001109","35594211000001100","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Combisal 25micrograms/dose / 125micrograms/dose inhaler (Aspire Pharma Ltd)"
"39111111000001109","37444011000001108","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 125 Evohaler (CST Pharma Ltd)"
"39111111000001109","37714611000001102","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","AirFluSal 25micrograms/dose / 125micrograms/dose inhaler (Pilsco Ltd)"
"39111111000001109","37996511000001103","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 125 Evohaler (Pharmaram Ltd)"
"39111111000001109","38166911000001103","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Sirdupla 25micrograms/dose / 125micrograms/dose inhaler (DE Pharmaceuticals)"
"39111111000001109","38640111000001109","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Sirdupla 25micrograms/dose / 125micrograms/dose inhaler (Pilsco Ltd)"
"39111111000001109","39360411000001104","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Sereflo 25micrograms/dose / 125micrograms/dose inhaler (Pilsco Ltd)"
"39111111000001109","40040711000001101","Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Avenor 25micrograms/dose / 125micrograms/dose inhaler (Zentiva Pharma UK Ltd)"
"21113811000001105","21019711000001107","Fluticasone 250micrograms/dose / Formoterol 10micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Napp Pharmaceuticals Ltd)"
"21113811000001105","29749611000001104","Fluticasone 250micrograms/dose / Formoterol 10micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Waymade Healthcare Plc)"
"21113811000001105","37448711000001102","Fluticasone 250micrograms/dose / Formoterol 10micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 250micrograms/dose / 10micrograms/dose inhaler (CST Pharma Ltd)"
"21113811000001105","37484711000001101","Fluticasone 250micrograms/dose / Formoterol 10micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Mawdsley-Brooks & Company Ltd)"
"21113811000001105","37665311000001102","Fluticasone 250micrograms/dose / Formoterol 10micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Pilsco Ltd)"
"21113811000001105","38134711000001104","Fluticasone 250micrograms/dose / Formoterol 10micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 250micrograms/dose / 10micrograms/dose inhaler (DE Pharmaceuticals)"
"39111311000001106","539811000001106","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 250 Evohaler (GlaxoSmithKline UK Ltd)"
"39111311000001106","5276811000001105","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 250 Evohaler (Waymade Healthcare Plc)"
"39111311000001106","10472811000001102","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 250 Evohaler (Dowelhurst Ltd)"
"39111311000001106","13998411000001109","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 250 Evohaler (DE Pharmaceuticals)"
"39111311000001106","14705811000001108","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 250 Evohaler (Sigma Pharmaceuticals Plc)"
"39111311000001106","16241511000001104","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 250 Evohaler (Lexon (UK) Ltd)"
"39111311000001106","16588111000001101","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 250 Evohaler (Stephar (U.K.) Ltd)"
"39111311000001106","17440911000001104","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 250 Evohaler (Mawdsley-Brooks & Company Ltd)"
"39111311000001106","18185811000001100","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 250 Evohaler (Necessity Supplies Ltd)"
"39111311000001106","29782511000001103","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Sirdupla 25micrograms/dose / 250micrograms/dose inhaler (Viatris UK Healthcare Ltd)"
"39111311000001106","30253911000001100","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Sirdupla 25micrograms/dose / 250micrograms/dose inhaler (Waymade Healthcare Plc)"
"39111311000001106","34023811000001102","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Sereflo 25micrograms/dose / 250micrograms/dose inhaler (Cipla EU Ltd)"
"39111311000001106","34215511000001101","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","AirFluSal 25micrograms/dose / 250micrograms/dose inhaler (Sandoz Ltd)"
"39111311000001106","34675711000001103","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Aloflute 25micrograms/dose / 250micrograms/dose inhaler (Viatris UK Healthcare Ltd)"
"39111311000001106","35594411000001101","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Combisal 25micrograms/dose / 250micrograms/dose inhaler (Aspire Pharma Ltd)"
"39111311000001106","37443611000001104","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 250 Evohaler (CST Pharma Ltd)"
"39111311000001106","37702411000001105","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 250 Evohaler (Pilsco Ltd)"
"39111311000001106","37714811000001103","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","AirFluSal 25micrograms/dose / 250micrograms/dose inhaler (Pilsco Ltd)"
"39111311000001106","37729411000001107","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Sereflo 25micrograms/dose / 250micrograms/dose inhaler (Pilsco Ltd)"
"39111311000001106","37996711000001108","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 250 Evohaler (Pharmaram Ltd)"
"39111311000001106","38167111000001103","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Sirdupla 25micrograms/dose / 250micrograms/dose inhaler (DE Pharmaceuticals)"
"39111311000001106","38640311000001106","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Sirdupla 25micrograms/dose / 250micrograms/dose inhaler (Pilsco Ltd)"
"39111311000001106","40040911000001104","Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Avenor 25micrograms/dose / 250micrograms/dose inhaler (Zentiva Pharma UK Ltd)"
"35647611000001106","35650811000001109","Fluticasone 50micrograms/dose / Formoterol 5micrograms/dose breath actuated inhaler CFC free","Fluticasone + Formoterol","Flutiform K-haler 50micrograms/dose / 5micrograms/dose breath actuated inhaler (Napp Pharmaceuticals Ltd)"
"35647611000001106","38135311000001104","Fluticasone 50micrograms/dose / Formoterol 5micrograms/dose breath actuated inhaler CFC free","Fluticasone + Formoterol","Flutiform K-haler 50micrograms/dose / 5micrograms/dose breath actuated inhaler (DE Pharmaceuticals)"
"21113911000001100","21020611000001104","Fluticasone 50micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 50micrograms/dose / 5micrograms/dose inhaler (Napp Pharmaceuticals Ltd)"
"21113911000001100","29749411000001102","Fluticasone 50micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 50micrograms/dose / 5micrograms/dose inhaler (Waymade Healthcare Plc)"
"21113911000001100","38134911000001102","Fluticasone 50micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free","Fluticasone + Formoterol","Flutiform 50micrograms/dose / 5micrograms/dose inhaler (DE Pharmaceuticals)"
"39111011000001108","453611000001102","Fluticasone 50micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 50 Evohaler (GlaxoSmithKline UK Ltd)"
"39111011000001108","16728511000001101","Fluticasone 50micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 50 Evohaler (Waymade Healthcare Plc)"
"39111011000001108","35594011000001105","Fluticasone 50micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Combisal 25micrograms/dose / 50micrograms/dose inhaler (Aspire Pharma Ltd)"
"39111011000001108","40034211000001104","Fluticasone 50micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Avenor 25micrograms/dose / 50micrograms/dose inhaler (Zentiva Pharma UK Ltd)"
"39111011000001108","40220711000001106","Fluticasone 50micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free","Fluticasone + Salmeterol","Seretide 50 Evohaler (CST Pharma Ltd)"
"23661311000001105","23621711000001102","Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler","Fluticasone + Vilanterol","Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd)"
